	age	household_position	household_size	prev_residence_place	citizenship	country_birth	edu_level	economic_status	cur_eco_activity	Marital_status
42479	11	1121	112	1	1	1	4	111	139	2
42480	9	1122	114	1	1	1	2	111	134	2
42481	8	1122	114	1	1	1	5	111	132	2
42482	12	1121	112	1	1	1	2	111	132	2
42483	7	1210	111	1	1	1	3	111	138	1
42484	10	1122	114	1	1	1	4	111	124	2
42485	9	1122	114	1	1	1	3	111	131	2
42486	7	1122	113	1	1	3	3	111	133	2
42487	11	1121	112	1	1	1	5	111	137	2
42488	11	1122	114	1	1	1	3	111	135	2
42489	6	1121	112	1	1	1	5	111	122	2
42490	10	1122	114	1	1	1	2	111	138	2
42491	7	1131	112	1	1	1	5	111	137	1
42492	7	1110	112	1	1	1	5	111	122	1
42493	11	1121	112	1	1	1	5	111	136	2
42494	8	1122	113	1	1	3	3	111	135	2
42495	11	1122	114	1	2	1	5	111	136	2
42496	8	1122	114	1	1	1	5	111	138	2
42497	6	1121	112	1	1	1	5	111	122	2
42498	12	1121	112	1	1	1	5	111	138	2
42499	9	1122	114	1	1	1	3	111	122	2
42500	6	1122	113	1	1	1	3	111	134	2
42501	4	1110	114	1	1	1	1	112	131	1
42502	9	1122	113	1	1	1	1	120	124	2
42503	4	1110	114	1	1	1	3	112	132	1
42504	10	1122	114	1	1	1	2	111	133	2
42505	10	1140	114	1	1	1	2	111	133	4
42506	8	1122	113	1	1	1	3	111	134	2
42507	10	1122	114	1	1	1	3	111	136	2
42508	4	1110	114	1	1	1	1	112	131	1
42509	9	1122	126	1	1	1	2	111	122	2
42510	8	1210	111	1	1	1	3	111	138	2
42511	10	1122	114	1	1	1	5	111	136	2
42512	10	1122	113	1	1	1	1	111	138	2
42513	7	1131	112	1	1	1	2	111	135	1
42514	10	1122	114	1	1	1	3	111	122	2
42515	10	1140	112	1	1	3	5	111	137	4
42516	13	1121	112	1	1	1	5	111	131	2
42517	5	1110	113	1	1	1	3	111	131	1
42518	7	1122	114	1	1	1	3	111	133	2
42519	9	1122	125	1	1	1	2	111	135	2
42520	4	1110	125	1	1	1	3	112	135	1
42521	11	1122	113	1	1	1	2	111	122	2
42522	4	1110	113	1	1	1	2	112	131	1
42523	8	1220	112	1	1	1	5	120	135	1
42524	9	1122	114	1	1	1	3	111	122	2
42525	11	1210	111	1	1	1	5	111	137	1
42526	10	1122	125	1	1	1	2	111	135	2
42527	9	1132	113	1	1	1	3	120	131	4
42528	11	1122	113	1	1	1	5	111	137	2
42529	7	1132	114	1	1	3	2	111	135	1
42530	9	1122	113	1	1	1	1	111	132	2
42531	7	1210	111	1	1	1	5	111	122	1
42532	6	1110	113	2	1	1	3	111	122	1
42533	8	1122	114	1	1	1	3	111	132	2
42534	7	1121	112	1	1	1	3	111	131	2
42535	11	1121	112	1	1	1	1	111	133	2
42536	4	1110	114	1	1	1	3	111	131	1
42537	9	1122	113	1	1	1	3	111	131	2
42538	8	1122	125	1	1	1	5	111	135	2
42539	7	1131	112	1	1	1	4	111	139	1
42540	4	1110	114	1	1	1	3	111	139	1
42541	10	1210	111	1	1	1	0	111	136	4
42542	9	1122	114	1	1	1	5	111	137	2
42543	6	1210	111	1	1	1	2	111	131	1
42544	6	1110	113	1	1	1	3	111	131	1
42545	7	1122	114	1	1	1	2	111	138	2
42546	8	1122	114	1	1	1	3	111	134	2
42547	10	1140	113	1	1	3	1	111	138	4
42548	7	1131	112	1	1	1	3	111	136	1
42549	8	1122	114	1	1	1	4	111	134	2
42550	15	1121	112	1	1	1	2	120	111	2
42551	8	1122	125	1	3	3	5	111	135	2
42552	6	1210	111	2	2	2	5	111	135	1
42553	5	1110	114	1	2	2	3	112	135	1
42554	10	1122	114	1	1	1	4	111	136	2
42555	6	1131	112	1	1	1	5	111	135	1
42556	7	1122	114	1	1	1	3	120	139	2
42557	9	1122	125	1	1	1	2	111	131	2
42558	11	1210	111	1	1	1	3	111	122	1
42559	5	1131	112	1	1	1	5	111	137	1
42560	8	1110	113	1	1	1	3	111	133	1
42561	11	1140	112	1	1	1	3	111	138	4
42562	4	1110	114	1	1	3	2	111	135	1
42563	6	1132	113	1	1	1	3	111	135	1
42564	10	1121	112	1	1	1	5	111	137	2
42565	11	1122	113	1	1	1	5	111	136	2
42566	6	1210	111	1	1	1	3	111	136	3
42567	6	1122	114	1	1	1	5	111	138	2
42568	11	1131	112	1	1	3	2	111	136	4
42569	9	1122	113	1	1	1	3	111	122	2
42570	5	1110	113	1	1	1	3	111	133	1
42571	5	1131	112	1	1	3	2	111	131	1
42572	10	1121	112	1	1	1	1	111	122	2
42573	9	1131	112	1	1	1	4	111	122	4
42574	7	1122	114	1	1	1	3	111	134	2
42575	9	1121	112	1	1	1	2	120	122	2
42576	7	1122	113	1	1	1	2	120	131	2
42577	6	1131	112	1	1	1	1	111	138	1
42578	11	1121	112	1	1	1	2	120	131	2
42579	9	1122	125	1	1	1	3	111	136	2
42580	12	1122	113	1	1	2	1	111	122	2
42581	10	1131	112	1	1	1	1	111	131	4
42582	7	1210	111	1	1	1	1	111	131	4
42583	5	1131	112	1	1	1	3	112	131	1
42584	7	1122	114	1	1	1	5	111	138	2
42585	10	1122	113	1	1	1	3	111	132	2
42586	4	1110	125	1	1	1	2	112	131	1
42587	6	1210	111	1	1	1	5	111	131	1
42588	6	1110	114	1	1	1	5	111	135	1
42589	7	1131	112	1	1	1	5	120	135	1
42590	11	1140	112	1	1	1	5	111	135	4
42591	8	1122	114	1	1	1	3	111	136	2
42592	10	1132	114	1	1	1	5	111	138	1
42593	7	1131	112	1	1	1	5	111	132	1
42594	11	1121	112	1	1	1	5	111	137	2
42595	7	1122	113	1	1	1	3	111	131	2
42596	4	1110	125	1	1	1	0	112	132	1
42597	8	1122	114	1	1	1	2	120	131	2
42598	8	1122	114	1	1	1	3	111	136	2
42599	6	1122	113	1	1	1	3	111	133	2
42600	13	1121	112	1	1	1	2	120	111	2
42601	7	1121	112	1	1	1	2	111	124	2
42602	11	1121	112	1	1	1	3	111	135	2
42603	8	1122	114	1	1	1	5	111	137	2
42604	6	1110	114	1	1	1	4	112	133	1
42605	5	1131	112	1	1	1	2	111	131	1
42606	4	1110	113	1	1	1	2	112	131	1
42607	10	1122	126	1	1	1	3	120	111	2
42608	11	1122	113	1	1	1	3	111	135	2
42609	4	1110	125	1	1	1	3	111	131	1
42610	9	1110	113	1	1	1	2	111	122	4
42611	11	1122	125	1	1	1	3	111	133	2
42612	6	1122	114	1	1	3	2	111	131	2
42613	11	1122	114	1	1	1	2	111	131	2
42614	11	1122	113	1	1	1	2	111	134	2
42615	5	1110	113	1	1	3	4	112	135	1
42616	8	1122	125	1	1	1	2	111	138	2
42617	9	1121	112	1	1	1	2	111	131	2
42618	9	1121	112	1	1	1	2	111	135	2
42619	13	1121	112	1	1	1	3	111	122	2
42620	8	1122	126	1	1	1	4	111	122	2
42621	9	1122	114	1	2	2	5	111	122	2
42622	7	1122	114	1	1	1	3	111	138	2
42623	7	1210	111	1	1	1	5	111	138	1
42624	10	1121	112	1	1	1	2	111	122	2
42625	7	1122	125	1	1	1	3	111	122	2
42626	6	1210	111	1	1	1	5	111	122	1
42627	6	1110	114	1	1	1	3	111	138	1
42628	7	1121	112	1	1	1	5	111	138	2
42629	11	1210	111	1	1	1	5	120	138	1
42630	10	1122	113	1	1	1	3	111	138	2
42631	8	1121	112	1	1	2	5	111	138	2
42632	10	1121	112	1	1	3	3	111	133	2
42633	10	1122	125	1	1	1	5	111	138	2
42634	9	1122	114	1	1	1	5	111	135	2
42635	5	1110	113	1	1	1	5	111	131	1
42636	12	1121	112	1	1	1	3	111	122	2
42637	5	1121	112	1	2	2	1	111	135	2
42638	8	1122	113	1	1	3	3	111	122	2
42639	8	1131	112	1	1	1	1	111	131	1
42640	6	1110	114	1	1	1	3	111	138	1
42641	12	1121	112	1	1	1	3	111	122	2
42642	6	1122	113	1	1	1	3	111	133	2
42643	12	1121	112	1	1	1	5	111	137	2
42644	5	1110	125	1	1	1	5	111	137	1
42645	9	1140	113	1	1	1	2	111	131	4
42646	12	1121	112	1	1	1	5	111	137	2
42647	9	1122	114	1	1	1	2	120	122	2
42648	5	1131	112	1	1	1	3	111	132	1
42649	8	1122	114	1	1	1	3	111	131	2
42650	6	1131	112	1	1	1	3	111	131	1
42651	10	1121	112	1	1	1	1	111	131	2
42652	9	1122	114	2	1	1	3	111	135	2
42653	10	1122	125	1	1	1	5	111	122	2
42654	10	1122	113	1	1	1	3	111	131	2
42655	8	1122	114	1	1	1	4	111	122	2
42656	10	1122	125	1	1	1	3	120	131	2
42657	9	1132	114	1	1	1	3	120	131	1
42658	9	1122	125	1	1	1	3	120	132	2
42659	4	1110	125	1	1	1	3	112	136	1
42660	10	1122	114	1	1	1	5	111	137	2
42661	12	1121	112	1	1	1	3	111	137	2
42662	7	1210	111	1	1	1	2	111	131	1
42663	12	1121	112	1	1	1	2	111	131	2
42664	10	1122	114	1	1	1	3	111	124	2
42665	4	1110	114	1	1	1	2	112	122	1
42666	11	1121	112	1	1	3	5	111	136	2
42667	10	1210	111	1	1	1	3	111	136	4
42668	4	1110	112	1	1	1	2	112	131	1
42669	7	1210	111	1	1	1	5	111	122	1
42670	12	1121	112	1	1	1	2	111	131	2
42671	9	1122	114	1	1	3	3	120	139	2
42672	6	1131	112	1	1	1	3	111	132	1
42673	7	1131	112	1	1	1	5	111	135	1
42674	7	1210	111	1	1	1	4	111	136	1
42675	13	1121	112	1	1	1	2	111	139	2
42676	4	1110	125	1	1	3	1	112	131	1
42677	9	1122	114	1	1	1	1	111	124	2
42678	11	1210	111	1	1	3	3	111	133	4
42679	8	1122	114	1	1	1	4	111	122	2
42680	11	1121	112	1	1	1	2	111	139	2
42681	6	1121	112	1	1	1	2	111	131	2
42682	6	1121	112	1	1	3	3	111	135	2
42683	10	1122	126	1	1	1	5	111	122	2
42684	11	1121	112	1	1	1	2	111	122	2
42685	5	1210	111	1	1	1	1	111	122	1
42686	10	1122	114	1	1	1	5	111	137	2
42687	11	1122	113	1	1	1	3	111	131	2
42688	5	1131	112	1	1	1	3	111	138	1
42689	9	1122	114	1	1	1	2	111	131	2
42690	8	1122	125	1	1	1	5	111	122	2
42691	7	1210	111	1	1	1	3	111	139	1
42692	9	1210	111	1	1	1	5	111	136	1
42693	10	1132	114	1	1	1	1	111	131	4
42694	10	1122	114	1	1	1	3	111	131	2
42695	4	1131	112	1	1	3	3	112	131	1
42696	8	1122	113	1	1	1	4	111	138	2
42697	9	1122	114	1	1	1	5	111	137	2
42698	8	1122	114	1	1	1	3	111	135	2
42699	8	1132	125	1	1	1	4	111	138	1
42700	7	1122	114	1	1	1	2	111	122	2
42701	6	1131	112	1	1	1	2	111	131	1
42702	10	1131	112	1	1	1	5	120	131	1
42703	4	1110	113	1	1	1	3	112	131	1
42704	10	1110	113	1	1	1	1	111	138	1
42705	9	1122	113	1	1	1	2	111	135	2
42706	8	1121	112	1	1	1	3	111	138	2
42707	8	1110	113	1	1	1	1	111	135	1
42708	12	1210	111	1	1	1	5	111	139	4
42709	7	1122	125	1	1	1	3	111	133	2
42710	9	1122	113	1	1	1	2	111	134	2
42711	9	1122	125	2	1	1	2	111	135	2
42712	7	1131	113	1	1	1	3	111	122	1
42713	11	1122	113	1	1	1	3	111	131	2
42714	6	1122	114	1	1	1	5	111	135	2
42715	7	1210	111	1	1	1	5	111	131	1
42716	6	1210	111	1	1	1	3	111	124	1
42717	7	1122	114	1	1	1	2	111	131	2
42718	10	1122	125	1	1	1	5	111	138	2
42719	5	1110	125	1	1	1	2	111	132	1
42720	12	1121	112	1	1	1	4	120	124	2
42721	6	1131	112	1	1	1	5	111	135	1
42722	5	1132	113	1	1	1	1	111	131	1
42723	4	1110	113	1	1	1	1	112	132	1
42724	10	1122	114	1	1	1	5	111	131	2
42725	9	1132	113	1	1	1	1	111	131	4
42726	7	1210	111	1	1	1	3	111	133	1
42727	8	1122	114	1	1	1	3	111	133	2
42728	9	1122	114	1	1	1	5	111	136	2
42729	12	1121	112	1	1	1	3	120	135	2
42730	5	1131	112	1	1	1	5	111	137	1
42731	10	1122	114	1	1	1	4	111	136	2
42732	9	1122	113	1	1	1	3	111	136	2
42733	9	1122	113	1	1	1	5	111	134	2
42734	4	1110	113	1	1	1	3	111	131	1
42735	5	1110	114	1	1	1	2	111	135	1
42736	12	1121	112	1	1	1	3	111	133	2
42737	8	1131	112	1	1	1	2	111	135	1
42738	12	1121	112	1	1	1	2	111	139	2
42739	4	1110	114	1	1	1	1	112	131	1
42740	11	1122	114	1	1	1	5	111	138	2
42741	6	1210	111	1	1	3	5	111	138	1
42742	7	1121	112	1	1	1	2	111	135	2
42743	10	1121	112	1	1	1	5	111	135	2
42744	9	1122	114	1	1	1	3	111	138	2
42745	7	1122	113	1	1	1	3	111	134	2
42746	6	1131	112	1	1	1	2	111	136	1
42747	6	1110	114	1	1	1	3	111	136	1
42748	9	1122	113	1	1	1	3	111	138	2
42749	7	1132	113	1	1	1	3	111	139	1
42750	10	1122	114	1	1	1	2	111	124	2
42751	9	1122	125	1	1	1	4	111	138	2
42752	5	1210	111	2	1	1	3	111	137	1
42753	8	1132	114	1	1	1	3	120	132	4
42754	12	1121	112	1	1	1	2	120	111	2
42755	10	1122	114	1	1	1	2	111	122	2
42756	9	1122	114	1	1	1	3	111	137	2
42757	12	1121	112	1	1	1	3	111	131	2
42758	7	1210	111	1	1	2	5	111	137	1
42759	5	1110	125	1	1	1	3	112	133	1
42760	4	1110	125	1	1	1	2	112	135	1
42761	10	1122	114	1	1	1	3	111	136	2
42762	7	1140	113	1	1	1	3	111	131	4
42763	6	1210	111	1	1	1	5	111	139	1
42764	8	1121	112	1	1	1	3	111	124	2
42765	7	1122	114	1	1	1	2	111	131	2
42766	11	1122	114	1	1	1	5	111	137	2
42767	5	1110	126	1	1	1	3	111	131	1
42768	9	1122	114	1	1	1	3	111	136	2
42769	12	1122	113	1	1	1	3	111	136	2
42770	5	1132	113	2	1	1	3	111	131	1
42771	13	1210	111	1	1	1	5	111	139	4
42772	11	1122	113	1	1	1	5	120	131	2
42773	8	1122	113	1	1	1	3	120	131	2
42774	6	1210	111	1	1	1	3	111	136	1
42775	9	1140	114	1	1	1	2	111	138	4
42776	10	1210	111	1	1	1	5	111	135	1
42777	7	1122	125	1	1	1	3	111	135	2
42778	10	1210	111	1	1	1	5	111	137	1
42779	4	1110	113	1	1	1	2	112	139	1
42780	11	1122	114	1	1	1	5	111	136	2
42781	10	1210	111	1	1	3	3	111	135	1
42782	11	1121	112	1	1	1	5	111	131	2
42783	11	1121	112	1	1	1	5	111	137	2
42784	6	1210	111	1	1	1	3	111	135	1
42785	11	1131	112	1	1	1	3	111	138	4
42786	12	1121	112	1	1	1	2	111	131	2
42787	11	1210	111	1	1	1	3	111	122	4
42788	8	1122	114	1	1	1	5	111	137	2
42789	10	1121	112	1	1	1	4	111	135	2
42790	11	1122	113	1	1	1	2	111	111	2
42791	7	1122	125	1	1	1	2	111	131	2
42792	4	1110	114	1	1	1	3	112	131	1
42793	11	1121	112	1	1	1	3	111	122	2
42794	11	1122	114	1	1	1	4	111	131	2
42795	13	1210	111	1	1	1	5	111	138	3
42796	8	1122	114	1	1	1	5	111	124	2
42797	8	1122	125	1	1	1	2	111	124	2
42798	9	1131	112	1	1	1	3	111	138	1
42799	11	1210	111	1	1	1	3	111	138	1
42800	6	1131	112	1	1	3	5	111	137	1
42801	8	1121	112	2	1	1	3	111	133	2
42802	12	1122	113	1	1	1	5	111	137	2
42803	7	1210	111	1	1	1	3	111	139	1
42804	9	1122	125	1	1	1	4	111	134	2
42805	10	1122	113	1	1	1	2	111	131	2
42806	10	1122	114	1	1	1	1	111	136	2
42807	4	1110	113	1	1	1	2	112	131	1
42808	6	1110	113	1	1	1	5	112	137	1
42809	5	1210	111	1	1	1	1	111	122	1
42810	10	1121	112	1	1	1	3	111	138	2
42811	12	1121	112	1	1	1	5	111	137	2
42812	7	1210	111	2	1	1	5	111	136	4
42813	9	1122	114	1	1	1	5	111	135	2
42814	6	1110	126	1	1	3	3	111	132	1
42815	10	1122	114	1	1	1	3	111	138	2
42816	11	1121	112	1	1	1	3	111	131	2
42817	10	1122	114	1	1	1	5	111	138	2
42818	11	1121	112	1	1	1	2	111	124	2
42819	6	1131	112	1	1	1	5	111	138	1
42820	9	1122	114	1	1	1	5	111	137	2
42821	7	1122	113	1	1	1	5	111	135	2
42822	9	1122	114	1	1	1	3	111	122	2
42823	6	1121	112	1	1	1	3	111	139	2
42824	7	1210	111	1	1	1	5	111	136	1
42825	5	1131	112	1	1	1	4	112	135	1
42826	10	1121	112	1	1	1	3	111	131	2
42827	5	1110	114	1	1	1	2	111	131	1
42828	10	1122	126	1	1	1	5	111	136	2
42829	7	1122	114	1	1	1	5	111	122	2
42830	7	1122	125	1	1	1	3	111	131	2
42831	12	1210	111	1	1	1	2	111	131	1
42832	7	1132	114	1	1	1	2	120	132	1
42833	6	1131	112	1	1	1	3	111	131	1
42834	7	1210	111	1	1	1	2	111	122	1
42835	12	1122	113	1	1	1	5	111	137	2
42836	5	1131	112	1	1	1	3	111	138	1
42837	9	1122	114	1	1	1	2	111	122	2
42838	7	1132	113	1	1	1	1	111	132	1
42839	7	1122	114	1	1	1	3	111	135	2
42840	11	1122	114	1	1	1	5	111	135	2
42841	8	1122	113	1	1	1	5	111	138	2
42842	7	1121	112	1	1	1	5	111	122	2
42843	6	1110	113	1	1	1	3	111	134	1
42844	12	1210	111	1	1	1	3	111	122	4
42845	8	1121	112	1	1	1	5	111	136	2
42846	7	1122	113	1	1	1	3	111	138	2
42847	9	1122	114	1	1	1	3	111	131	2
42848	7	1122	125	1	1	1	3	120	135	2
42849	9	1122	126	1	1	1	3	120	131	2
42850	5	1110	114	1	1	3	3	112	131	1
42851	5	1110	114	1	1	1	3	112	131	1
42852	4	1110	125	1	1	1	2	112	131	1
42853	15	1121	112	1	1	1	3	111	131	2
42854	10	1122	114	1	1	1	5	111	135	2
42855	7	1122	113	1	1	1	3	111	134	2
42856	8	1132	114	1	1	1	4	111	124	1
42857	10	1122	126	1	1	1	5	111	137	2
42858	8	1210	111	1	1	1	5	111	122	1
42859	4	1110	113	1	1	1	3	111	131	1
42860	12	1122	125	1	1	1	5	120	135	2
42861	11	1121	112	1	1	1	3	111	134	2
42862	5	1110	114	1	1	1	3	112	131	1
42863	11	1122	113	1	1	1	3	120	111	2
42864	9	1210	111	1	1	3	2	111	139	1
42865	11	1121	112	1	1	1	5	120	131	2
42866	10	1122	125	1	1	1	5	111	137	2
42867	7	1131	112	1	1	1	3	111	138	1
42868	9	1122	125	1	1	1	1	111	131	2
42869	11	1210	111	1	1	3	5	111	137	1
42870	8	1132	114	1	1	1	5	111	136	4
42871	11	1122	114	1	1	1	3	111	138	2
42872	11	1121	112	1	1	1	1	111	122	2
42873	8	1210	111	1	1	1	5	111	135	1
42874	7	1122	113	1	1	1	3	111	135	2
42875	9	1140	113	1	1	1	3	111	131	4
42876	6	1131	112	1	1	1	3	111	131	1
42877	4	1110	125	1	1	1	2	111	139	1
42878	5	1131	112	1	1	1	4	111	135	1
42879	8	1122	114	1	1	1	3	120	131	2
42880	11	1121	112	1	1	1	3	111	131	2
42881	5	1131	112	1	1	1	3	111	131	1
42882	11	1121	112	1	1	1	5	111	135	2
42883	5	1220	114	1	1	1	2	111	135	1
42884	12	1122	113	1	1	1	1	111	138	2
42885	5	1110	126	1	1	1	3	112	138	1
42886	11	1121	112	1	1	1	2	111	132	2
42887	4	1131	112	1	1	1	3	111	139	1
42888	10	1122	125	1	1	1	5	111	135	2
42889	5	1220	114	1	1	1	3	111	139	1
42890	7	1122	113	1	1	1	3	120	131	2
42891	11	1210	111	1	1	3	2	111	139	1
42892	9	1122	114	1	1	1	3	111	131	2
42893	9	1122	114	1	1	1	2	111	135	2
42894	7	1121	112	1	1	1	5	111	138	2
42895	10	1121	112	1	1	1	3	120	131	2
42896	7	1122	113	1	1	1	4	111	122	2
42897	4	1110	114	1	1	1	3	112	122	1
42898	8	1122	114	1	1	3	2	111	138	2
42899	10	1140	112	1	1	1	5	111	138	4
42900	10	1122	125	1	1	1	3	120	111	2
42901	12	1121	112	1	1	1	5	111	135	2
42902	10	1122	125	1	3	3	5	111	134	2
42903	9	1122	125	1	1	1	2	111	138	2
42904	6	1110	125	1	2	2	3	111	131	1
42905	11	1122	113	1	1	1	1	111	132	2
42906	11	1131	112	1	1	1	1	120	111	4
42907	8	1122	125	1	1	1	5	111	137	2
42908	10	1122	125	1	1	1	2	120	131	2
42909	4	1110	112	1	1	1	2	111	135	1
42910	7	1122	114	1	1	1	5	111	137	2
42911	11	1122	113	1	1	1	3	111	138	2
42912	9	1122	113	1	1	1	3	111	138	2
42913	11	1122	126	1	1	1	5	111	131	2
42914	8	1122	125	1	1	1	2	111	135	2
42915	11	1121	112	1	1	1	3	111	122	2
42916	11	1122	113	1	1	1	2	111	133	2
42917	10	1122	113	1	1	1	2	111	138	2
42918	9	1122	125	1	1	1	3	120	131	2
42919	10	1121	112	1	1	1	5	111	134	2
42920	8	1122	114	1	3	2	2	111	131	2
42921	8	1140	114	1	1	1	3	111	135	4
42922	10	1122	113	1	1	1	2	111	131	2
42923	5	1110	125	1	1	1	2	112	132	1
42924	8	1122	113	1	1	1	5	111	137	2
42925	7	1122	113	1	1	1	5	111	137	2
42926	13	1121	112	1	1	1	1	120	111	2
42927	5	1122	113	1	1	1	2	111	135	2
42928	5	1110	113	1	1	1	3	111	135	1
42929	5	1110	114	1	1	3	2	111	122	1
42930	5	1210	111	1	1	1	3	111	136	1
42931	12	1121	112	1	1	3	3	111	136	2
42932	7	1131	112	1	1	1	4	111	135	1
42933	10	1122	125	1	1	1	1	111	132	2
42934	5	1210	111	1	1	1	3	112	139	1
42935	7	1122	114	1	1	1	5	111	135	2
42936	12	1140	112	1	1	2	3	111	135	3
42937	7	1131	112	1	1	1	5	111	131	1
42938	10	1210	111	1	1	1	5	111	138	4
42939	12	1122	113	1	1	1	3	120	111	2
42940	10	1122	126	1	1	1	2	111	137	2
42941	11	1121	112	1	1	1	3	111	131	2
42942	11	1122	114	1	1	1	2	111	122	2
42943	10	1132	113	1	1	1	3	111	138	1
42944	9	1122	114	1	1	1	5	111	136	2
42945	7	1132	113	1	1	1	3	111	134	1
42946	6	1121	112	1	1	1	5	120	138	2
42947	9	1122	113	1	1	1	3	111	135	2
42948	10	1121	112	1	1	1	3	111	135	2
42949	7	1122	114	2	1	1	5	111	138	2
42950	12	1121	112	1	1	1	2	111	138	2
42951	9	1121	112	1	1	1	5	111	124	2
42952	9	1122	114	1	1	1	2	111	138	2
42953	6	1210	111	1	1	1	3	111	136	1
42954	5	1110	112	1	1	1	3	112	131	1
42955	8	1210	111	1	1	1	4	111	131	1
42956	12	1121	112	1	1	1	2	111	131	2
42957	7	1210	111	1	1	1	2	111	136	1
42958	6	1121	112	1	1	1	3	111	131	2
42959	12	1121	112	1	1	1	5	111	135	2
42960	12	1121	112	1	1	1	2	111	135	2
42961	10	1122	114	1	2	2	3	111	122	2
42962	4	1110	125	1	1	1	1	112	131	1
42963	7	1122	114	1	1	1	3	111	135	2
42964	8	1122	114	1	1	1	4	111	138	2
42965	7	1122	114	1	1	1	1	111	135	2
42966	12	1122	113	1	1	3	3	111	134	2
42967	9	1122	125	1	1	1	5	120	131	2
42968	10	1210	111	2	1	1	5	111	137	1
42969	8	1122	114	1	1	1	2	111	122	2
42970	6	1132	113	1	1	1	5	111	138	1
42971	4	1110	113	1	1	1	2	112	131	1
42972	6	1131	112	1	1	1	5	111	137	1
42973	13	1121	112	1	1	1	3	120	111	2
42974	10	1122	114	1	1	1	5	111	122	2
42975	7	1122	113	1	1	1	3	120	111	2
42976	7	1131	112	1	1	1	3	120	131	1
42977	9	1122	114	1	1	1	5	111	136	2
42978	9	1122	114	1	1	1	3	111	138	2
42979	5	1131	112	1	1	1	5	111	138	1
42980	13	1121	112	1	1	1	5	111	137	2
42981	8	1122	114	1	1	1	4	111	138	2
42982	7	1122	125	1	1	1	3	111	134	2
42983	11	1121	112	1	1	1	2	111	135	2
42984	9	1122	113	1	2	2	5	111	139	2
42985	10	1122	125	1	1	1	5	111	137	2
42986	7	1122	114	1	1	1	3	111	111	2
42987	11	1122	125	1	1	1	2	120	111	2
42988	7	1131	112	1	1	1	1	111	131	1
42989	4	1110	113	1	1	1	1	112	135	1
42990	7	1122	113	1	1	1	2	111	137	2
42991	12	1121	112	1	1	1	5	111	134	2
42992	7	1131	112	1	1	1	3	111	131	1
42993	11	1210	111	1	1	1	5	111	135	1
42994	5	1110	114	1	1	1	3	111	133	1
42995	7	1131	112	1	1	1	3	111	122	1
42996	8	1121	112	1	1	1	2	111	138	2
42997	7	1131	112	1	1	1	5	111	131	1
42998	5	1210	111	1	1	1	2	111	135	1
42999	12	1121	112	1	1	1	2	111	131	2
43000	9	1122	113	1	1	1	2	111	136	2
43001	5	1132	113	1	1	1	2	111	135	1
43002	8	1110	114	1	1	1	3	111	122	1
43003	6	1131	112	1	1	1	3	111	131	1
43004	9	1122	125	1	1	1	3	111	136	2
43005	5	1210	111	1	1	1	4	112	131	1
43006	8	1122	113	1	1	1	5	111	131	2
43007	9	1122	125	1	1	1	3	111	135	2
43008	8	1122	125	1	1	1	3	111	138	2
43009	11	1121	114	1	1	1	2	111	131	2
43010	12	1121	112	1	1	1	3	111	135	2
43011	6	1131	112	1	1	1	5	111	137	1
43012	9	1122	125	1	1	1	5	111	137	2
43013	10	1210	111	1	1	1	4	111	134	1
43014	6	1131	112	1	1	1	3	111	122	1
43015	9	1122	114	1	1	1	2	111	131	2
43016	9	1122	114	1	1	1	4	111	136	2
43017	4	1110	113	1	1	1	2	112	132	1
43018	7	1140	114	1	1	1	1	111	131	4
43019	10	1122	114	1	1	3	5	120	138	2
43020	11	1121	112	1	1	1	5	111	138	2
43021	9	1210	111	2	1	1	3	111	139	1
43022	10	1140	112	1	1	1	1	111	136	4
43023	11	1210	111	1	1	1	5	111	138	1
43024	7	1121	112	1	1	1	5	111	136	2
43025	7	1122	114	1	1	1	5	111	135	2
43026	8	1122	114	1	1	1	2	111	122	2
43027	7	1122	114	1	1	1	2	111	131	2
43028	10	1121	112	1	1	1	2	111	138	2
43029	6	1110	113	1	1	1	3	111	138	1
43030	10	1122	114	1	1	1	5	111	138	2
43031	5	1131	112	1	1	1	5	111	137	1
43032	8	1122	125	1	1	1	3	111	139	2
43033	7	1132	113	1	1	1	5	111	138	1
43034	10	1122	114	1	1	1	1	111	136	2
43035	4	1110	125	1	1	1	2	112	131	1
43036	7	1220	112	1	3	3	3	111	122	4
43037	9	1122	114	1	1	1	5	111	137	2
43038	6	1131	112	1	1	1	3	111	135	1
43039	8	1122	113	1	1	1	3	111	131	2
43040	4	1110	113	1	2	2	1	112	131	1
43041	8	1140	113	1	1	1	3	111	122	4
43042	8	1132	113	1	1	1	5	111	138	1
43043	4	1110	114	1	1	1	3	112	132	1
43044	5	1110	125	2	1	1	3	112	138	1
43045	12	1122	113	1	1	1	3	111	134	2
43046	4	1110	125	1	1	1	2	112	131	1
43047	10	1122	125	1	1	1	5	120	138	2
43048	7	1210	111	1	1	1	5	111	131	1
43049	9	1122	114	1	1	1	3	111	138	2
43050	10	1122	113	1	1	1	3	111	138	2
43051	8	1122	114	1	1	1	3	111	131	2
43052	9	1122	114	1	1	1	3	111	135	2
43053	11	1210	111	1	1	1	5	111	137	1
43054	5	1210	111	2	1	1	4	112	131	1
43055	9	1132	114	1	1	1	5	111	137	4
43056	5	1110	114	1	1	1	3	112	122	1
43057	6	1131	112	1	1	1	3	111	135	1
43058	10	1220	112	1	1	1	5	111	137	1
43059	10	1122	113	1	1	1	3	111	138	2
